,id,data
417,p5AtrKqQ3Fw,"{0: 0.014182651341576633, 1: 0.011304463085342081, 3: 0.034490920452178574, 2: 0.011654768892844293, 4: 0.02799606142659674, 6: 0.02797712597754265, 10: 0.504980023101248, 9: 0.04975289238984308, 8: 0.03645073942928555, 7: 0.017856128458086235, 5: 0.2564806574387915}"
418,-j0tc0Y1CIE,"{4: 0.36090432627348357, 5: 0.07898654870607674, 6: 0.08328097971548319, 7: 0.09890961040302255, 8: 0.07736000068848563, 9: 0.11672418392901734, 3: 0.0998993089322445, 2: 0.046533043021764794, 1: 0.02821071111990814, 0: 0.0013425475700749867}"
419,Q0nGo2-y0xY,"{3: 0.18435277867776187, 4: 0.07346145319987024, 6: 0.04512047473696749, 8: 0.08073427348532614, 7: 0.055965758914107544, 2: 0.04356018621148295, 1: 0.012883038043756179, 0: 0.037157034940231246, 5: 0.013172927715157545, 9: 0.44599525945125584}"
420,YUYagvESisE,"{3: 0.01603371293834345, 2: 2.0067225204433575e-05, 1: 2.0067225204433575e-05, 0: 0.000321075603270958, 4: 1.0033612602211583e-05, 5: 0.0, 7: 0.0, 8: 0.6939246475693572, 9: 0.0007424873325641013, 10: 0.28127226207796135, 6: 0.0}"
421,sRxaMDDMWQQ,"{3: 0.026300492560601286, 2: 0.0, 1: 0.0008566271326446327, 5: 0.03856861685311885, 8: 0.13468422072425767, 10: 0.5736342406102453, 9: 0.10403940484810194, 7: 0.06920323478722029, 4: 0.011044371245882645, 6: 0.03394894910207136}"
422,zR11FLZ-O9M,"{1: 0.0021185392795318157, 2: 0.009735388673645918, 3: 0.020616602093809444, 7: 0.1124309619981865, 8: 0.6392218283735885, 6: 0.08996785096034958, 5: 0.053054158766795714, 4: 0.06719973621300823}"
423,aSyZvBrPAyk,"{3: 0.010715718693360268, 2: 1.383566003016097e-05, 1: 1.3835660030159236e-05, 0: 0.00012452094027145394, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.27935581166899587, 8: 0.4526543713767869, 9: 0.249228661953319}"
424,53YvP6gdD7U,"{3: 0.02547228615266589, 2: 0.007551783659378606, 5: 0.02857690832374371, 8: 0.2560414269275026, 9: 0.5268747602608359, 6: 0.01210682777138461, 7: 0.12286632144227061, 4: 0.012466436517069357, 1: 3.596087456836372e-05}"
425,O5xeyoRL95U,"{3: 0.014361923746190866, 2: 2.450840229739626e-05, 1: 0.0013724705286461362, 4: 0.0, 8: 0.5335234096089273, 7: 0.3328077642618484, 5: 0.03204065126994374, 6: 0.06437540336745422, 9: 0.0, 10: 0.015701716405107535}"
426,b7bStIQovcY,"{2: 0.32603008502289105, 1: 0.0002431621136658093, 0: 0.0027418624540926813, 3: 0.0035635827002733177, 4: 0.6439268165886874, 5: 0.011361540138518506, 6: 0.00014254330801088955, 7: 0.004863242273314139}"
427,3FIo6evmweo,"{5: 0.010619739649576533, 4: 4.865063975608222e-05, 3: 6.255082254348794e-05, 2: 4.865063975608222e-05, 1: 3.475045696850823e-05, 0: 0.00030580402132288076, 6: 4.1700548362107875e-05, 7: 0.7547938255388061, 8: 0.22930436535240503}"
428,l-mYLq6eZPY,"{3: 0.015630689206762145, 2: 0.0001170351105332073, 1: 0.0002470741222366443, 0: 0.00039011703511053486, 4: 7.802340702211044e-05, 5: 5.201560468133526e-05, 6: 0.9756697009102732}"
429,KsZI5oXBC0k,"{3: 0.007672502574665445, 2: 7.723995880528581e-05, 1: 7.723995880525025e-05, 0: 0.00027677651905252346, 4: 3.2183316168827095e-05, 5: 7.723995880525372e-05, 6: 0.4582131822862997, 7: 0.525000000000002}"
430,hIC9FQpxVwQ,"{3: 0.017955430259095125, 2: 0.0002349308632031248, 1: 0.00020136931131695818, 0: 0.0002852731910323557, 4: 0.0002517116391462619, 5: 5.03423278293523e-05, 6: 0.0015773929386496133, 7: 0.0007551349174385567, 8: 0.9684353604510673}"
431,KZkYSSE8HHI,"{4: 0.011317143530782456, 3: 5.54761937784521e-05, 2: 5.547619377834108e-05, 1: 9.014881489002521e-05, 0: 0.0002357738235579665, 5: 6.241071800062829e-05, 6: 3.467262111157138e-05, 7: 0.8330998710178495, 8: 0.14807289571862475, 9: 0.0001802976297796688}"
432,ghwaIiE3Nd8,"{3: 0.0086633901280927, 2: 8.33018281547488e-05, 1: 4.485483054485727e-05, 0: 0.00014097232456955315, 4: 2.5631331739817825e-05, 5: 2.563133174003987e-05, 6: 8.330182815476615e-05, 7: 0.9869792834761212}"
433,STFcvzoxVw4,"{5: 0.019480987009246782, 4: 7.19994240046054e-05, 3: 0.00013371321600855884, 2: 3.085689600197325e-05, 1: 7.19994240046054e-05, 0: 0.00022628390401448206}"
434,bCA54RIkpTo,"{0: 0.41076356945722164, 1: 0.205151793928243, 2: 0.21067157313707452, 3: 0.059797608095676025}"
435,fCLI6kxFFTE,"{6: 0.08225641025641026, 7: 0.0020512820512820495, 5: 0.8036923076923076, 4: 0.0016410256410256396, 3: 0.0008205128205127643, 2: 0.0, 1: 0.0}"
436,azOmzumh0vQ,"{8: 0.4944490428704696, 7: 0.4883791205181767, 6: 0.0, 4: 0.0004729809625161341, 3: 0.0001576603208388594, 2: 0.0009853770052421496, 9: 0.0003547357218871561, 5: 0.0, 1: 0.0}"
437,epQxfSp-rdU,"{6: 0.9725126277458008, 7: 0.01844238223892873, 5: 0.0, 4: 0.0, 3: 0.0, 2: 0.0, 1: 0.0}"
438,OoC8oH0CLGc,"{7: 0.08695336862716646, 5: 0.07505983029951434, 6: 0.22561462034955432, 4: 0.37138298643846535, 3: 0.059105083762419464, 1: 0.031329320472840705, 8: 0.09304518094132985, 9: 0.010515628399448806, 2: 0.0, 0: 7.252157516868252e-05}"
439,YBvcKtLKNAw,"{4: 0.17622225248536028, 5: 0.005855917200054475, 3: 0.5699305460983246, 2: 0.08504698352172133, 1: 0.018793408688546814, 0: 0.10145717009396707}"
440,Khf-N2f8T78,"{8: 0.9273994482358066, 7: 0.0004356033105851198, 6: 0.0, 5: 0.0, 4: 0.0, 3: 0.0, 2: 0.0, 1: 0.0}"
441,piHkfmeU7Wo,"{8: 0.020458367366549893, 7: 0.9750156152404748, 5: 0.0, 4: 0.0, 3: 0.0, 2: 0.0, 1: 0.0, 0: 9.60937875366455e-06, 6: 0.0}"
442,9EN_HoEk3KY,"{6: 0.3480593596764219, 7: 0.02198745948341977, 8: 0.036965896813157366, 5: 0.03865581915060603, 10: 0.019697291506985917, 11: 0.01637285412184064, 4: 0.19088734774538524, 3: 0.2874622537838559, 2: 0.01187562910360207, 9: 0.020556104498148486, 1: 0.0}"
443,5nnSSjer4j0,"{5: 0.7582710779082178, 4: 0.0, 3: 0.0, 2: 0.0, 1: 0.0, 0: 0.0016008537886872398}"
444,Gi8LUnhP5yU,"{5: 0.012238137389018534, 4: 0.016972452455674466, 3: 0.9666049730425685, 2: 0.0, 1: 0.0, 0: 3.352914353155906e-05}"
445,U6lJI-NSfBY,"{5: 0.8821628651460586, 4: 0.11108443377350954, 3: 0.0, 2: 0.0, 1: 0.0}"
446,9HdmXFXp6yU,"{6: 0.775064267352185, 4: 0.08568980291345318, 3: 0.019280205655527127, 5: 0.0, 2: 0.0, 1: 0.0536989431590974}"
447,D6kNl5it9L4,"{4: 0.4871794871794871, 3: 0.12195121951219512, 2: 0.1000625390869293, 5: 0.0018761726078798113, 6: 0.0, 1: 0.0}"
448,HVx9bwiMWGQ,"{4: 0.5482134636495627, 5: 0.4196678352632883, 3: 0.013916923403803252, 6: 0.0012394206593717982, 2: 0.0, 1: 0.0}"
449,NPMuw95ux2g,"{7: 0.574390876101607, 8: 0.1516329704510105, 6: 0.0002592016588904844, 5: 0.0, 3: 0.0, 2: 0.0, 1: 0.0, 0: 0.0007776049766720083, 4: 0.0, 9: 0.15578019699326084, 10: 0.056505961638154356}"
450,UgvwxbGlb08,"{3: 0.1291718170580964, 2: 0.4802224969097651, 4: 0.07107540173053156, 1: 0.0}"
451,LiNSPRKHyvo,"{0: 0.6617547230896159, 1: 0.0026108842542792443, 4: 0.014506072916775303, 3: 0.002527335958142307, 2: 0.005430639248900748}"
452,RFYvUJfnuPg,"{2: 0.05334394904458606, 4: 0.1914808917197452, 7: 0.2842356687898089, 6: 0.10151273885350325, 5: 0.12181528662420393, 3: 0.051353503184713545, 1: 0.0}"
453,Zsbb1Ze4T_M,"{2: 0.8988764044943821, 1: 0.0}"
454,iMOD9TYRtr8,"{2: 0.42472527472527466, 3: 0.15989010989010988, 1: 0.0}"
455,bzn7YEvoUaU,"{5: 0.05300197932702881, 6: 0.038047063998240566, 4: 0.7092588519903232, 7: 0.010116560369474378, 3: 0.0, 1: 0.08731031449307247, 2: 0.0}"
456,7ottuFZYflg,{}
457,Gk3WsaQZ8pA,{}
458,bLv9MGsUt6g,"{0: 0.4392419175027871, 1: 0.4593088071348938, 2: 0.015050167224080147}"
459,bfO4EkoGh40,"{0: 0.2070620794376784, 4: 0.006790225504062608, 8: 0.38109757964279356, 7: 0.18027467043833392, 6: 0.11177237743612362, 2: 0.010298610728433799, 1: 0.009508764840225226, 3: 0.0007959687245518432, 5: 0.0026144511183359698}"
460,YT3pTu6R7OY,{}
461,z70WdSCdl4A,{}
462,YofMOh6_WKo,"{2: 0.5993610223642173, 1: 0.0019169329073482344, 0: 0.2102236421725239, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0006389776357828003, 7: 0.10031948881789132}"
463,j-jLkaGS-Jg,"{2: 0.9983305509181971, 1: 0.0}"
464,kL6J3y9ZCRQ,{}
465,HKBhP9JISF0,"{3: 0.18274581176435478, 2: 0.007444094699625563, 4: 0.11422732087180941, 5: 0.03907030865394663, 1: 0.0, 0: 0.02607670848686472}"
466,yjOV3xgydXE,{}
467,dWSbItd0HEA,"{1: 0.06746890434265514, 2: 0.02242356167098889, 5: 0.055641817671253244, 6: 0.793240720857629, 4: 0.0300797832801995, 3: 0.0006111762665388376, 0: 0.02603280529906382}"
468,P7kX7BuHSFI,"{1: 0.18432453341069516, 0: 0.1729281500821976, 2: 0.00033845856300159655, 3: 0.03532056861038593, 4: 0.23736099023305277, 5: 0.36573348805724815}"
469,qwsft6tmvBA,"{0: 0.3068080837035968, 1: 0.6906980077397155}"
470,LSX3qdy0dFg,"{2: 0.08197218557107547, 3: 0.04571788222090742, 4: 0.16309507560246944, 7: 0.08148687383411456, 10: 0.1533281768961281, 8: 0.09882160243869148, 6: 0.11744544034457124, 5: 0.07275884556470566, 1: 0.07156073221408324, 0: 0.00576307687641231, 9: 0.10472117324112426}"
471,9Z06rY3uvGY,"{3: 0.9939454346880998, 2: 0.004156549215875405, 4: 0.00046655144259826614, 1: 0.0006892237220201824, 0: 0.00025448260505367415}"
472,7ROelYvo8f0,"{0: 0.008659805870658403, 1: 0.0006607414337504386, 3: 0.13151093439363817, 6: 0.29024675476552464, 4: 0.26695708104315286, 5: 0.07471056016840119, 2: 0.02157642381008068}"
473,-GV_A9Js2nM,"{2: 0.03953503502418079, 3: 0.02885428639587089, 5: 0.03817961007134957, 7: 0.050725423434755224, 8: 0.31024050660363045, 6: 0.11592678536574795, 9: 0.34179479950554104, 0: 0.024224154756999378, 4: 0.027455487844548987, 1: 0.018975949339637255}"
474,Z2GfE8pLyxc,"{0: 0.013840482054618436, 3: 0.06923339064702544, 6: 0.3005870780860323, 7: 0.19363508217544187, 8: 0.18197871648310782, 4: 0.11444150130892085, 5: 0.07000015490186967, 2: 0.0008054897222609103, 1: 0.011710581346716875}"
475,CLOAswsxudo,"{0: 0.016663182103282458, 2: 0.037696006690361716, 6: 0.26117499477315487, 7: 0.5762596696633913, 3: 0.02542337445118112, 1: 0.004975956512649066, 5: 0.04963412084465814, 4: 0.01878528120426512}"
476,MQ6pP65o7OM,"{0: 0.0011527709732268943, 1: 0.04465066236298809, 4: 0.6430540745650694, 3: 0.2814202138390157, 2: 0.027176575693824118}"
477,_OCjqIgxwHw,"{2: 0.0020870489128372483, 1: 0.0, 0: 0.0010624976283535085, 4: 0.021181649148104442, 9: 0.3753652335597467, 8: 0.18065495389519193, 7: 0.09449398550449667, 5: 0.05242666869047119, 6: 0.24829051720866685, 3: 0.019307099760938362}"
478,-6INDaLcuJY,"{2: 0.013123829829166187, 1: 0.0, 0: 0.012613209828987091, 4: 0.08927787582079924, 8: 0.587123417749868, 7: 0.23200960323930203, 5: 0.03380841895923099, 6: 0.0041566259663708555, 3: 0.01688629298838132}"
479,s3MuSOl1Rog,"{3: 0.20463194792188255, 1: 0.31857786680019995, 0: 0.024755883825738678, 2: 0.45090761141712565}"
480,0fLSf3NO0-s,"{4: 0.032569833896521946, 5: 0.02406405192628335, 7: 0.28986528053923466, 10: 0.3434053441988603, 8: 0.05992385809431256, 6: 0.08542337217699854, 9: 0.1624390374379228, 2: 2.6747742044697098e-05, 1: 8.02432261340913e-05, 3: 3.566365605978117e-05}"
481,LDprUza7yT4,"{4: 0.3968446045671643, 3: 0.05485731048834355, 5: 0.04500242934279396, 8: 0.005509566110209658, 7: 0.2828030032177334, 6: 0.12777426363411357, 2: 0.049567760329290556, 1: 0.013888506916751475, 0: 0.002603522088684751}"
482,ByZF8_-OJNI,"{6: 0.02357487922705328, 7: 0.0908695652173911, 5: 0.12925925925925882, 3: 0.08164251207729481, 8: 0.17033816425120762, 9: 0.3777133655394523, 10: 0.10958132045088581, 4: 0.008921095008051522, 2: 0.001884057971014541, 1: 0.0002737520128823778}"
483,nFTQ7kHQWtc,"{4: 0.060346468684561116, 7: 0.0, 10: 0.20871589860738904, 11: 0.6934791840559975, 8: 0.00237959261374443, 5: 0.0014497210385274358, 9: 0.029960901462900424, 6: 0.0029873039581775895, 3: 1.4643646853773618e-05, 2: 1.4643646853773618e-05, 1: 1.464364685388464e-05}"
484,U1toUkZw6VI,"{0: 0.0022289244742872156, 1: 0.06290442789777632, 2: 0.0790432341694133, 3: 0.15846259934385998, 6: 0.5227036853873103, 4: 0.0799069424031982, 5: 0.08791017434368624}"
485,QDzM8r3WgBw,"{5: 0.009684352426493101, 6: 0.007128141214772611, 9: 0.00493437786143025, 13: 0.6371070302167064, 12: 0.2660430867840068, 11: 0.011801810967544735, 10: 0.024964391087597848, 8: 0.037433869162681876, 7: 0.0, 4: 2.543493743001335e-05, 3: 2.543493743001335e-05, 2: 2.543493743012437e-05, 1: 2.543493743001335e-05}"
486,1L0TKZQcUtA,"{2: 0.0985507775203274, 3: 0.03156300742551628, 5: 0.05662488673198199, 8: 0.39954875237938836, 6: 0.18778469042102208, 4: 0.020135860806528946, 7: 0.20466086491154445, 1: 3.0407521604547405e-05}"
487,11rsu_WwZTc,"{9: 0.47591501240694783, 8: 0.0010933622828783142, 7: 0.027830334987593082, 6: 0.0001783498759304954, 5: 0.33245192307692295, 4: 0.003946960297766752, 3: 0.025651364764268082, 2: 0.1109491315136475, 0: 0.007924937965260614, 1: 0.012476736972704905}"
488,Ejec3ID_h0w,"{5: 0.030507865168539386, 4: 0.00014382022471935403, 3: 0.004116853932584274, 2: 0.0034696629213485947, 1: 0.0015101123595507554, 0: 0.25322247191011243, 6: 8.089887640434085e-05, 7: 3.595505617978029e-05, 8: 0.5174202247191014}"
489,F1ka6a13S9I,"{3: 0.03192069843579483, 4: 0.08979489044967427, 5: 0.16405266250664513, 6: 0.4836653888127149, 7: 0.018153454402999578, 2: 0.20489968380110274, 1: 0.002707278171083294}"
490,G5RY_SUJih4,"{3: 0.09789897797393099, 1: 0.00037064746621281314, 0: 0.46083148581587086, 2: 0.0005902904091534683, 4: 0.015910385679280076, 5: 0.0065618329203584735, 6: 0.00023337062687500687, 7: 0.38809535249260424, 8: 0.011936221180443546}"
491,L1sHcj3qDNc,"{0: 0.2365359674698447, 1: 0.022583885091320654, 2: 0.00042905481175249823, 3: 0.030433637897241003, 4: 0.02056537722694035, 5: 0.08245653382219612, 6: 0.4528771050501705}"
492,OU8I1oJ9HhI,"{4: 0.4469032780535902, 3: 0.0006953980493646576, 2: 0.00019365515298751853, 1: 0.061371078483151896, 0: 0.02994612865744168, 5: 0.4332593922749197}"
493,PtAIh9KSnjo,"{10: 0.6314518851639287, 9: 0.020128798833039953, 8: 0.0033632929695709066, 7: 0.0020638388676922905, 6: 0.01724961621514855, 5: 0.27724235455987367, 4: 0.010637687990878424, 3: 0.005357063233729881, 2: 0.0225302409722975, 1: 0.006624667970367426, 0: 0.000140137207065405}"
494,g-sndkf7mCs,"{8: 0.7529566916510892, 7: 0.008553988735836366, 6: 0.0003266728371535358, 5: 0.0033332728383627993, 4: 0.21207116628252426, 3: 0.006442714288306783, 2: 0.009939323545246972, 1: 0.0036720446694856745, 0: 0.0006230981893856624}"
495,oGk1v1jQITw,"{3: 0.00402462418034325, 2: 0.006494564876691238, 1: 0.02731353201519566, 0: 0.195846236788325, 4: 0.08071816346744541, 5: 0.01761556689527166, 6: 0.6493749921638943, 7: 0.00842538146165328}"
496,rK6bchqeaN8,"{7: 0.7259783897746732, 6: 0.06272894979575702, 5: 0.028231651073922805, 4: 0.0075372249308210786, 3: 0.00023718539992094922, 2: 0.00012518118329160263, 1: 0.0015417050994859026, 0: 0.08221109500592971}"
497,u6aEYuemt0M,"{3: 0.01737050338610768, 4: 0.047483721263712454, 6: 0.5325933216443642, 5: 0.05787343323273869, 2: 0.051361938717646445, 1: 0.028939975622632716, 0: 0.21510744943651786, 7: 0.003734821178326353}"
498,zij_FTbJHsk,"{8: 0.8528704841935307, 7: 1.834761389277184e-05, 6: 0.00017430233198159606, 5: 1.8347613892827352e-05, 4: 9.173806946406737e-06, 3: 0.00018347613892828025, 2: 0.00012843329724961789, 1: 0.0017705447406569652, 0: 0.11205805185035686}"
499,wiYMwmPPGto,"{4: 0.17402491874322842, 5: 0.1860780065005414, 3: 0.002979414951245929, 2: 0.004875406283856923, 6: 0.3369447453954495, 7: 0.22264355362946933, 1: 0.0017605633802815213, 0: 0.0008125677139761978}"
500,ShxbqjnsB8c,"{8: 0.02714570858283438, 9: 0.2834331337325349, 7: 0.3650698602794412, 6: 0.028942115768462895, 3: 0.005389221556886259, 1: 0.21017964071856277, 2: 0.02654690618762473, 4: 0.0025948103792415855, 5: 0.003592814371257247}"
501,a96PO823veM,"{2: 0.1618029029793737, 3: 0.006569900687547765, 4: 0.061115355233002336, 5: 0.0029029793735675415, 6: 0.0333078686019862, 7: 0.0015278838808250352, 8: 0.0016806722689076264, 9: 0.08831168831168831, 1: 0.003514132925897584, 0: 0.03177998472116117}"
502,7bO8rKtvDoE,{}
503,_US4sEfQ6Rw,"{8: 0.19800366673456915, 7: 0.0006111224281931393, 6: 0.001425952332450603, 5: 0.0006111224281931393, 4: 0.0010185373803218989, 3: 0.0010185373803218711, 2: 0.0006111224281930561, 1: 0.0006111224281931116, 0: 0.03646363821552251}"
504,7XzAsx-aRC4,"{3: 0.30404637417594893, 4: 0.15094339622641492, 2: 0.4943737213002956, 1: 0.0}"
505,HGZ4E-qUd1A,"{2: 0.944417593040116, 1: 0.0}"
506,qySBeiY8EqA,"{3: 0.7132705337960664, 2: 0.25962650801520404, 1: 0.0}"
507,94MBVD_tZeU,"{3: 0.4516109677806443, 2: 0.5130497390052198, 1: 0.0}"
508,o8nZaDw_mOs,{}
