,id,top_words
578,aC7p0Upkh34,"['dog', 'cat', 'lion', 'mulder', 'sculli', 'flea', 'ambien', 'puppi', 'sphinx', 'potato']"
579,WnClnjjJHhg,"['hunt', 'bear', 'wolv', 'deer', 'hunter', 'meat', 'elk', 'anim', 'vegan', 'carib']"
580,kUa8UOkL4Mo,"['sauna', 'cyborg', 'amanda', 'fight', 'diego', 'fighter', 'thai', 'ronda', 'thyroid', 'muy']"
581,Iy-xEG3dmV8,"['sumo', 'arcad', 'ginseng', 'hand-carv', 'michael', 'dissolut', 'ant', 'portfolio', 'groov', 'jackson']"
582,zu5hilGmfzs,"['wonderboy', 'espn', 'fight', 'woodley', 'liverpool', 'conni', 'guillotin', 'till', 'darren', 'nicknam']"
583,deVoaRTfVqs,"['fight', 'bisp', 'coliti', 'train', 'freakin', 'freddi', 'paleontolog', 'fighter', 'autopilot', 'taekwondo']"
584,v9A3Jy7s5qY,"['keton', 'exosom', 'stem', 'nad', 'asparagu', 'diet', 'cell', 'telomer', 'skillet', 'meat']"
585,VoYLwjHSQAo,"['fight', 'tj', 'sumo', 'neurolog', 'art', 'connor', 'nick', 'martial', 'blitz', 'nunez']"
586,0V4i3uxEBS8,"['qt', 'k-hole', 'ketamin', 'acid', 'k', 'wanderlust', 'tranquil', 'lust', 'jelli', 'hyster']"
587,-8X32zNup1o,"['ecstat', 'climat', 'supernorm', 'bacteria', 'oxytocin', 'beatnik', 'cosmo', 'cf', 'rocket', 'entropi']"
588,M50_EDI2S18,"['deaf', 'extravag', 'terrier', 'shaman', 'lapd', 'coloni', 'nazi', 'russel', 'ether', '43:44']"
589,dnpVNfHMlY4,"['pornographi', 'porn', 'jerk', 'dutch', 'farrow', 'moon', 'theo', 'bro', 'childhood', 'chemtrail']"
590,iaL3EEWspLo,"['tortur', 'nazi', 'colonia', 'dignidad', 'waterboard', 'hitler', 'hunt', 'german', 'mengel', 'wolv']"
591,0HqLk_ZbHmI,"['aerosmith', 'song', 'maui', 'album', 'band', 'bettencourt', 'lawyer', 'stone', 'shoal', 'lyric']"
592,TXiG10Q00hE,"['hickson', 'ufc', 'graci', 'elbow', 'fight', 'bellat', 'fighter', 'mma', 'semaphor', 'refere']"
593,ugNEkI5Pad8,"['kany', 'stool', 'iranian', 'scam', 'inadequ', 'iran', 'candic', 'candac', 'militari', 'exclus']"
594,V7iUoq9PZf8,"['iranian', 'senat', 'huawei', 'badger', 'groundhog', 'ski', 'halibut', 'mugsi', 'rendit', 'haspel']"
595,EB9JHwzzyX4,"['mortgag', 'trump', 'campaign', 'scam', 'aig', 'insur', 'loan', 'subprim', 'bank', 'report']"
596,QL8voe1u7Ys,"['quak', 'scam', 'virtual', 'huawei', 'massag', 'macbook', 'pope', 'siri', 'cbd', 'psychic']"
597,6eF59X5auFo,"['bellat', 'fight', 'cage', 'wrestl', 'coach', 'spar', 'broccoli', 'train', 'self-imag', 'spike']"
598,-WLPRX5C2Vc,"['hunt', 'eleph', 'lion', 'bear', 'kany', 'zink', 'deer', 'anim', 'hunter', 'trophi']"
599,EaeObBIUPZw,"['fight', 'frank', 'nuclear', 'phaidor', 'bomb', 'vicki', 'kevin', 'goodrich', 'leg', 'gerald']"
600,z9r4bmXCWiI,"['schwaab', 'chompin', 'slingshot', 'advisori', 'impregn', 'slave', 'magnesium', 'steroid', 'zinc', 'happiest']"
601,HCRefZ1_yNY,"['israel', 'trump', 'isra', 'palestinian', 'gaza', 'venezuela', 'yeti', 'nra', 'syria', 'assang']"
602,pwaWilO_Pig,"['sleep', 'rem', 'dream', 'melatonin', 'awak', 'brain', 'hour', 'depriv', 'firstli', 'wake']"
603,gP1NA5f4LfE,"['rapamycin', 'swim', 'lactat', 'longev', 'catalina', 'hormon', 'insulin', 'jocko', 'marathon', 'fat']"
604,h4XkP10BQNo,"['fight', 'barbosa', 'style', 'demetriu', 'toni', 'vegan', 'fighter', 'taekwondo', 'wrestl', 'tj']"
605,U7-Hnu7h888,"['hamza', 'isi', 'bin', 'laden', 'solv', 'groom', 'refug', 'embed', 'qaeda', 'syrian']"
606,lGdPcC0zBIQ,"['islamist', 'muslim', 'islam', 'qaeda', 'isi', 'murray', 'laden', 'bin', 'ideolog', 'extremist']"
607,T8eea1pgrBM,"['gun', 'firearm', 'gun-fre', 'nra', 'violenc', 'anti-gun', 'shoot', 'mass', 'detector', 'shooter']"
608,8EkIKtHQz5Q,"['vegan', 'deer', 'hunt', 'forag', 'farm', 'chicken', 'meat', 'mushroom', 'antler', 'pig']"
609,bepFvVY9MuM,"['fight', 'sweden', 'dc', 'hunt', 'train', 'connor', 'colbi', 'heavyweight', 'wrestl', 'footwork']"
610,J145vnEZX6w,"['plastic', 'recycl', 'ocean', 'patch', 'cleanup', 'pacif', 'garbag', 'sort', 'solv', 'bio-bas']"
611,_QzDnLCPBr4,"['bioavail', 'omnivor', 'adventist', 'roy', 'vegan', 'church', 'fatti', 'herbivor', 'shellfish', 'omega']"
612,VAFUK1mR-vs,"['pigeon', 'rat', 'squab', 'curs', 'tesla', 'chicken', 'ablest', 'campaign', 'imbal', 'uptown']"
613,5NKTtKVZjZk,"['car', 'horsepow', 'vantablack', 'engin', 'porsch', 'miata', 'diamond', 'poacher', 'convert', 'drive']"
614,tP0KA2yI-QY,"['karat', 'peretti', 'clinch', 'fight', 'glove', 'alcatraz', 'elbow', 'glori', 'punch', 'cage']"
615,i9wqutwe-1w,"['lightn', 'ghost', 'kangaroo', 'ufo', 'hors', 'methan', 'golfer', 'eleph', 'stirrup', 'tiger']"
616,SsR9ohalUp0,"['khabib', 'max', 'fight', 'propecia', 'holloway', 'connor', 'anjo', 'toni', 'rose', 'dc']"
617,H_RLYuROOqY,"['scorpion', 'terlingua', 'teepe', 'spanish', 'bison', 'pom', 'syphili', 'spain', 'rattlesnak', 'microbiom']"
618,qZ1vOS1cnME,"['rufu', 'interim', 'popcorn', 'leg', 'crayfish', 'techno', 'kick', 'pellegrino', 'wrist', 'sassafra']"
619,L9YeIMBUcX4,"['santeria', 'self-control', 'pant', 'hummu', 'anatom', 'jerk', 'forest', 'whitak', 'meet-in-the-middl', 'insensit']"
620,fq8Fs8AhdVM,"['fight', 'fought', 'dustin', 'gilbert', 'sudaf', 'franki', 'barefoot', 'glove', 'vitor', 'elkin']"
621,Hb1AqvYR0zI,"['tattoo', 'bear', 'circumcis', 'foreskin', 'pedophil', 'handwrit', 'dick', 'ramsey', 'jerk', 'kid']"
622,2_acNtmiikY,"['rodney', 'club', 'todd', 'mcgriddl', 'rodman', 'vanilla', 'comedian', 'pie', 'magician', 'cream']"
623,Uui869yDoX0,"['cuban', 'santeria', 'cuba', 'havana', 'bolita', 'battl', 'mother', 'fidel', 'union', 'castro']"
624,PXkiN5SCe9Y,"['thai', 'liam', 'fight', 'muay', 'thailand', 'vinni', 'liverpool', 'fighter', 'train', 'petrosyan']"
625,5MVvslEdX94,"['muski', 'iowa', 'fight', 'friggin', 'mastiff', 'wrestl', 'wrestler', 'miletich', 'matt', 'fish']"
626,3xbmnYHhIr0,"['doll', 'barbi', 'toy', 'rabi', 'monet', 'cm', 'youtub', 'ostrich', 'scotland', 'barefoot']"
627,GMd6Vc5PG7Q,"['barri', 'rape', 'turkey', 'panther', 'privileg', 'chicken', 'rooster', 'hebrew', 'abort', 'pro-lif']"
628,83nnQuC5GH4,"['nazi', 'plaster', 'bread', 'bake', 'machin', 'bleep', 'open-end', 'messeng', 'radar', 'atom']"
629,Vl8uClhAgNs,"['comedi', 'allerg', 'castrat', 'epipen', 'voic', 'latt', 'hypocrit', 'perform', 'yoga', 'ucb']"
630,u3dzsfJ8TEQ,"['coyot', 'nativ', 'turtl', 'conan', 'amazon', 'dvd', 'marymount', 'netflix', 'roosevelt', 'judo']"
631,6Ga2h-qMD6g,"['bear', 'dog', 'fresno', 'grizzli', 'tattoo', 'dick', 'sanduski', 'galleri', 'sidestep', 'lebec']"
632,PU1-SRroGh4,"['petit', 'joey', 'polanski', 'eiffel', 'bong', 'bridg', 'beau', 'butthol', 'mckenzi', 'text']"
633,pN41VwpDS20,"['archeri', 'sharon', 'pixi', 'bee', 'hunt', 'shelli', 'bow', 'dudley', 'archer', 'ramsay']"
634,9o_ZwmgXDHQ,"['bacteria', 'antler', 'petit', 'adhd', 'racist', 'milk', 'darpa', 'polanski', 'almond', 'fascist']"
635,wAAmtur_8m4,"['cyborg', 'fight', 'brock', 'apo', 'elev', 'gina', 'cm', 'ortega', 'dj', 'feather']"
636,G8i9m8zWzqM,"['abscess', 'sac', 'breath', 'canal', 'dentist', 'stink', 'breast', 'bacteria', 'fill', 'infect']"
637,R0IqNaE513w,"['nashvil', 'guitar', 'kentucki', 'bronco', 'hemp', 'record', 'album', 'pancra', 'elk', 'sasquatch']"
638,zxrBhKdK5As,"['auction', 'proverb', 'chariti', 'nerf', 'russia', 'turkish', 'slave-lik', 'bice', 'pornographi', 'trump']"
639,yi9z3SFFq0U,"['dog', 'rooster', 'bow', 'horn', 'celsiu', 'movi', 'cia', 'auction', 'arrow', 'astronaut']"
640,Sq1rX54u69U,"['kratom', 'wage', 'shokunin', 'opioid', 'trump', 'transgend', 'pac', 'democrat', 'corpor', 'minimum']"
641,rBp4afbDeLk,"['muhammad', 'hebdo', 'britain', 'cartoon', 'rushdi', 'dawkin', 'charli', 'dougla', 'leviticu', 'turkish']"
642,-F9GutDda7g,"['olymp', 'unpaid', 'thirteenth', 'framingham', 'nix', 'n-c-double-a', 'heather', 'dehuman', 'phelp', 'athlet']"
643,vNc-9Y1057Y,"['dinosaur', 'olymp', 'jerk', 'pterodactyl', 'tiffani', 'tack', 'vega', 'dom', 'beatl', 'ric']"
644,PiVNd7gXczY,"['skunk', 'judo', 'priest', 'smell', 'pizza', 'karat', 'possum', 'aikido', 'muffin', 'herschel']"
645,HYJFgyqs0sM,"['heather', 'sex', 'sexual', 'signal', 'male', 'femal', 'tran', 'evolutionari', 'lizard', 'landscap']"
646,5tSTk1083VY,"['mile', 'race', 'seal', 'pull-up', 'stretch', '297', 'bubbl', 'ruck', 'uncommon', 'run']"
647,ZoLqPubyZp4,"['botox', 'climb', 'tree', 'colon', 'invis', 'roman', 'bibl', 'cave', 'tommi', 'european']"
648,UnI2Lap4yJo,"['bigfoot', 'wrestl', 'bitcoin', 'poni', 'chimp', 'stunner', 'goodal', 'rubi', 'kicker', 'pajama']"
649,rgResrM_LoA,"['fight', 'heavyweight', 'franci', 'steep', 'dc', 'wrestl', 'floyd', 'franki', 'do', 'curti']"
650,G-2_Bc_7Pos,"['clinton', 'trump', 'union', 'hillari', 'comedi', 'vote', 'barack', 'democrat', 'donald', 'jimmi']"
651,DQUgd9GQtoQ,"['depress', 'antidepress', 'chemic', 'addict', 'amish', 'anxieti', 'heroin', 'imbal', 'drug', 'individu']"
652,URqdD0sMN_o,"['denounc', 'valium', 'seaworld', 'eik', 'marin', 'newman', 'wyatt', 'ingram', 'slip-up', 'benzodiazepin']"
653,fE3SOIKO9pg,"['marineland', 'whale', 'marin', 'seaworld', 'dolphin', 'walru', 'beluga', 'captiv', 'valium', 'killer']"
654,qNAScKkzgtg,"['moon', 'trumpi', 'quak', 'tupperwar', 'jizz', 'respawn', 'nanni', 'nazi', 'medit', 'starcraft']"
655,ogb-ix9uuHk,"['keton', 'fight', 'westsid', 'wheelbarrow', 'thai', 'lavon', 'steroid', 'train', 'fragil', 'hammer']"
656,lQTQlGs6nBI,"['hunt', 'wolv', 'anim', 'wolf', 'eleph', 'rhino', 'lion', 'bear', 'meat', 'elk']"
657,CZ5zdinEMtw,"['mescalin', 'arithmet', 'thiev', 'michelob', 'triathlon', 'mrsa', 'clove', 'freshman', 'gager', 'cakey']"
658,VUDAdOdF6Zg,"['enlighten', 'denounc', 'graph', 'intellectu', 'social', 'psychologist', 'optimist', 'climat', 'media', 'phenomenon']"
659,rsFWbDl-ICw,"['gambl', 'cuba', 'bronx', 'cigar', 'fidel', 'pool', '$', 'belli', 'moneena', 'yolk']"
660,PS_XL1tBnWw,"['blocker', 'shapiro', 'puberti', 'ben', 'aid', 'reg', 'transgend', 'stigmat', 'youtub', 'march']"
661,6T7pUEZfgdI,"['malevol', 'outcom', 'lectur', 'c16', 'tribal', ""d'amour"", 'inequ', 'ideolog', 'postmodern', 'resent']"
662,ehfdd1eH4g4,"['keton', 'carbohydr', 'hrv', 'stem', 'ketogen', 'inject', 'glycogen', 'salt', 'copiou', 'spokan']"
663,rMeg6LWPtuY,"['askren', 'writer', 'fax', 'deflect', 'headquart', 'seri', 'rosett', 'ben', 'intemper', 'zuppa']"
664,x2qwRJT4WGY,"['afterlif', 'heaven', 'mushroom', 'snowden', 'cult', 'oprah', 'utopia', 'nsa', 'halo', 'twin']"
665,FoyodyNJxhA,"['rose', 'fight', 'train', 'valentina', 'trevor', 'earthship', 'camp', 'ronda', 'shadowbox', 'rousey']"
666,cn-Olrfv31U,"['women', 'fen', 'men', 'coyot', 'sexual', 'tran', 'woman', 'assault', 'buckley', 'robot']"
667,Z4WvTCemyRo,"['freshman', 'fart', 'pattinson', 'frenchman', 'god-aw', 'eastsid', 'merri', 'buse', 'stomach', 'stake']"
668,Ec4OKbrCl3I,"['wrestl', 'mma', 'moon', 'wrestler', 'bellat', 'cte', 'ncaa', 'hydrat', 'coach', 'fight']"
669,Ja6MW94RaIQ,"['javelin', 'neutral', 'net', 'fcc', 'kinet', 'explos', '83', 'rajat', 'rulemak', 'race']"
670,OtL1fEEtLaA,"['cell', 'stem', 'msc', 'cord', 'embryon', 'treatment', 'umbil', 'panama', 'spinal', 'rheumatoid']"
671,iB_XgqdeU1o,"['race', 'go-kart', 'nascar', 'indycar', 'wine', 'car', 'danica', 'viper', 'indi', 'corvett']"
672,gShvnz-LJfE,"['neutral', 'fcc', 'broadband', 'vote', 'net', 'deregul', 'internet', 'washington', 'blockchain', 'meteor']"
673,qkBXzkD6tis,"['gordon', 'cyborg', 'gourami', 'georg', 'leg', 'oishi', 'oppon', 'jiu-jitsu', 'fight', 'skill']"
674,WE-lvHDQX8o,"['elkin', 'fight', 'triangl', 'paig', 'play-by-play', 'jeremi', 'mech', 'leg', 'mma', 'buh']"
675,kgMlVPS5v3c,"['flute', 'sketch', 'jethro', 'bert', 'accordion', 'tull', 'pan', 'boob', 'abbi', 'ribbon']"
676,BOSEE09BkFY,"['robbi', 'fight', 'punch', 'duke', 'lawler', 'demian', 'maia', 'georg', 'rda', 'coach']"
677,nznRgMaGna4,"['transgend', 'lesbian', 'gender', 'special', 'woman', 'bert', 'pitino', 'women', 'escobar', 'apparel']"
678,QtPs6Kuqjs0,"['medit', 'exfoli', 'practic', 'tank', 'surrend', 'jeff', 'equanim', 'med', 'teacher', 'bipolar']"
679,kD-b_mpsPFQ,"['inflamm', 'flute', 'sauna', 'leprosi', 'sleepwalk', 'inflam', 'bread', 'dinosaur', 'phentermin', 'costner']"
680,ZytId5OgFk4,"['yani', 'papa', 'bear', 'snitch', 'novitzki', 'fabiano', 'alexa', 'kimbal', 'aka', 'misunderstood']"
681,PBTrYJ9UIGA,"['bear', 'hunt', 'elk', 'grizzli', 'nevada', 'pistol', 'predat', 'solo', 'apex', 'wolv']"
682,-xxfT301Ii8,"['anti-dop', 'athlet', 'fighter', 'whereabout', 'test', 'doper', 'program', 'ufc', 'weight', 'sport']"
683,e-8zbeH_kCg,"['fight', 'bellat', 'fought', 'mma', '170', 'divis', 'fighter', '55', 'vinc', 'anjo']"
684,F1tjuM5-6Y0,"['salvia', 'goat', 'nickelback', 'robot', 'petroleum', 'jeremiah', 'yolanda', 'marathon', 'lipstick', 'guitar']"
685,us5XX_Cx4Cw,"['inflamm', 'institut', 'scienc', 'atyp', 'trauma', 'biomark', 'elicit', 'hormon', 'lobe', 'incarcer']"
686,du1FpaDZaZI,"['islam', 'stutter', 'doorbel', 'damian', 'denni', 'rothschild', 'charli', 'yarborough', 'gill', 'kakan']"
687,2_kEmYTiHtc,"['cholesterol', 'glucos', 'diet', 'fat', 'satur', 'vegan', 'meat', 'clinic', 'carb', 'carbohydr']"
688,ft4m6u3rAJ4,"['marciano', 'corpor', 'disconnect', 'pepiton', 'carb', 'lewi', '101', 'firefight', 'vegan', 'rebuild']"
689,taDN3xZ1KQM,"['curtain', 'transfix', 'creepier', 'horsesho', 'hound', 'high-fiv', 'grunt', '1930', 'room', 'tenth']"
690,fQjBxSQNA9k,"['holli', 'fight', 'cyborg', 'misha', 'christma', 'lemieux', 'flu', 'gypsi', 'saunder', 'connor']"
691,Bn2KYZXMnqY,"['rent-seek', 'refin', 'glucos', 'anabol', 'market', 'fraction', 'snarl', 'transport', 'sugar', 'candi']"
692,PTubxW2tz58,"['creatin', 'leg', 'guard', 'melvin', 'ebi', 'fight', 'mma', 'steroid', 'sakuraba', 'tko']"
693,LzAgSp_O03I,"['fratern', 'bitcoin', 'rent-seek', 'cult', 'blockchain', 'innov', 'structur', 'weinstein', 'function', 'student']"
694,A9Mj0Q9y084,"['ldl', 'refin', 'microbiom', 'satur', 'sugar', 'vaccin', 'diet', 'biomark', 'studi', 'glucos']"
695,3SgqFREZHLU,"['mija', 'deter', 'heavenli', 'tender', 'infant', 'whisper', 'virgin', 'tune', 'mild', 'silent']"
696,k1Iq_qPuybY,"['cosbi', 'lauer', 'rub', 'flat', 'boss', 'ufo', 'earth', 'review', 'matt', 'eddi']"
697,2YDKs9TdWGo,"['cosbi', 'rape', 'women', 'ibogain', 'sex', 'jenni', 'comedi', 'bundl', 'louie', 'comic']"
698,5czmY2tK07Y,"['champ', 'coach', 'fight', 'massag', 'heavyweight', 'toxin', 'marlin', 'cup', 'cryo', 'ufc']"
699,7A8Q8aEfGJg,"['contrail', 'lyme', 'chemtrail', 'conspiraci', 'cloud', 'geoengin', 'architect', 'bullet', 'demolit', 'cicada']"
700,XSdWHeSf86U,"['squirrel', 'jaguar', 'lsd', 'psychedel', 'anarchist', 'rat', 'medicin', 'worm', 'elijah', 'denis']"
701,3tgQ5_2OvaA,"['cha-cha-cha', 'melodi', 'song', 'technician', 'hum', 'pin-up', 'laser-lik', 'yolo', 'radiolog', 'lip-synch']"
702,Yj_Bc9hdHa0,"['meat', 'diet', 'cholesterol', 'patient', 'eat', 'carbohydr', 'cancer', 'colon', 'surgeon', 'glucos']"
703,26JaoS-zbz8,"['song', 'nashvil', 'cricket', 'songwrit', 'bluegrass', 'fish', 'write', 'garth', 'freddi', 'music']"
704,Z0LMYKsaUYs,"['hennigan', 'bisbe', 'cha', 'doug', 'stevia', 'tinder', 'stanhop', 'hennessi', 'hannigan', 'jason']"
705,kRo_9g0g9-k,"['canopi', 'elk', 'eleph', 'militari', 'skydiv', 'bear', 'whitefish', 'disneyland', 'hunt', 'korea']"
706,fX95w5dTP6w,"['furri', 'trophi', 'recollect', 'script', 'karat', 'neo-nazi', 'bulldog', 'frieza', 'ct', 'forgiv']"
707,xNGjFN2ET0s,"['fight', 'franci', 'gsp', 'kelvin', 'heavyweight', 'bisp', 'connor', 'holli', 'rumbl', 'nogueira']"
708,J-DdgS0zhjQ,"['vegan', 'comedi', 'chri', 'headlin', 'owen', 'yoga', 'cuttlefish', 'motiv', 'pembrok', 'boo']"
709,_ERIRyhQ_34,"['libya', 'nietzsch', 'tuscadero', 'lebron', 'cbd', 'aztec', 'eleanor', 'wine', 'charli', 'fight']"
710,D2HVKlqYwks,"['ct', 'vegan', 'transplant', 'muscl', 'fletcher', 'ghana', 'born', 'musculatur', 'childhood', 'heart']"
711,_T4JubS9c10,"['toothbrush', 'furri', 'wolverin', 'robot', 'elmer', 'tattoo', 'fudd', 'dorm', 'vigil', 'leash']"
712,3Y85g9rpC8E,"['kelvin', 'fight', 'oliveira', 'bisp', 'overeem', 'alvarez', 'octagon', 'tamer', 'sergio', 'holloway']"
713,GezkCeOCoys,"['lyme', 'corinn', 'crispr', 'boob', 'roofi', 'sex', 'vagina', 'boyfriend', 'women', 'dick']"
714,llx1Dy_saNw,"['steve-o', 'hebrew', 'ludacri', 'oj', 'erot', 'connoisseur', 'dab', 'simpson', 'mildli', 'faculti']"
715,ceItMiYZe9Y,"['carlin', 'tribal', 'photoshop', 'furnitur', 'formid', 'soul-kil', 'drone', 'dan', 'war', 'saddam']"
716,PzNPk8iksls,"['fight', 'boomerang', 'refere', 'franki', 'edgar', 'margarito', 'holloway', 'goddard', 'tj', 'fabricio']"
717,xBVbkPxSV1c,"['comic', 'women', 'jewish', 'hebrew', 'weinstein', 'woman', 'mule', 'girl', 'urin', 'jabal']"
718,1WPUjdhWLbQ,"['stutter', 'erectil', 'denni', 'dysfunct', 'rodman', 'advertis', 'agenc', 'brochur', 'shaq', 'tallest']"
719,sb-mU6wgeF8,"['denni', 'napster', 'song', 'derbi', 'pumpkin', 'nirvana', 'axl', 'guitar', 'chicago', 'artist']"
720,bYOIhmZ0Osg,"['gluten', 'diet', 'gut', 'ldl', 'potato', 'cholesterol', 'diabet', 'celiac', 'chronic', 'diseas']"
721,vnNgAxHfFo8,"['marathon', 'skate', 'bert', 'roller', 'charli', 'bobber', 'joey', 'russel', 'mile', 'drunk']"
722,mPqWstVnRjQ,"['mushroom', 'mycelium', 'fungi', 'bee', 'stutter', 'patent', 'fungal', 'neurogenesi', 'psilocybin', 'mane']"
723,MkRuJVq-9C4,"['gsp', 'woodley', 'creatin', 'fight', 'johnni', 'tj', 'rose', 'elbow', 'whittak', 'bisb']"
724,iurXFfNriyg,"['societi', 'democrat', 'commun', 'liber', 'countri', 'unifi', 'surviv', 'tribe', 'ptsd', 'egalitarian']"
725,YFAOwr1lRTw,"['ketchel', 'pbr', 'bear', 'three-year-old', 'piano', 'coyot', 'photosynthesi', 'stanley', 'weinstein', 'dude']"
726,NeTHwruEjhM,"['spacey', 'trump', 'nazi', 'blanket', 'fascism', 'colleg', 'accus', 'conserv', 'presid', 'nazism']"
727,_fa_ZA9k5t4,"['jezebel', 'rape', 'progress', 'weinstein', 'twitter', 'articl', 'spacey', 'predatori', 'comic', 'gum']"
728,-0g2sdcHPXU,"['corneal', 'stripper', 'gentil', 'bull', 'edema', 'compton', '1889', 'brahman', 'dryness', 'hunky-dori']"
729,kRtwWV32f0k,"['pryor', 'suprem', 'mooney', 'chick', 'coke', 'soprano', 'niro', 'stromboli', 'slice', 'movi']"
730,5n_3mnJfHzY,"['terahertz', 'ufo', 'cubesat', 'roswel', '115', 'pluto', 'aerospac', 'declassifi', 'atom', 'uranu']"
731,1uvKczCPQok,"['grizzli', 'indigen', 'australia', 'friggin', 'bear', 'hunt', 'crocodil', 'snake', 'heap', 'walkabout']"
732,V8DfjXnIk6c,"['mile', 'race', '238', 'trail', 'moab', 'courtney', 'marathon', 'telomer', 'run', 'cam']"
733,cTdE-vlbm58,"['stevia', 'labeouf', 'willow', 'aspirin', 'rat', 'hearst', 'tyres', 'fda', 'plagiar', 'troll']"
734,ca30mO_8NDY,"['hiv', 'bulldog', 'dog', 'werewolf', 'weinstein', 'hank', 'coyot', 'puppi', 'purpl', 'kathleen']"
735,ZyBsE7UyKkE,"['cowboy', 'toni', 'connor', 'nate', 'fight', 'fox', 'sosa', 'eagl', 'ebi', 'conor']"
736,HGBOgSEk-SI,"['chord', 'pose', 'speedo', 'b-flat', 'triton', 'seventh', 'string', 'bathrob', 'harmon', 'wah']"
737,ELUCUFQp1_k,"['drink', 'clown', 'sober', 'tank', 'yoga', 'chimp', 'ari', 'wilbur', 'bullfight', 'tom']"
738,K1XrqZsV0-Y,"['mommi', 'chiropractor', 'reiki', 'pilat', 'cosbi', 'rat', 'psychic', 'canneri', 'kate', 'grotto']"
739,lMzjEaNFbAk,"['islam', 'ukulel', 'doo', 'swastika', 'memo', 'femal', 'jew', 'over-promis', 'cuttlefish', 'male']"
740,Xr1yWJ0l-M8,"['nikita', 'anti-dop', 'gregori', 'walsh', 'oj', 'cross-cultur', 'mi6', '52', 'atari', 'russia']"
741,iZPH6r_ZDvM,"['system', 'dmt', 'individu', 'limitless', 'conor', 'conscious', 'kundalini', '12-step', 'mcgregor', 'cobain']"
742,YKBbN4bxg0U,"['sunscreen', 'coral', 'diet', 'advic', 'column', 'studi', 'trade-off', 'research', 'doctor', 'asian']"
743,P2FCBIpKCdI,"['gregori', 'olymp', 'russia', 'sampl', 'anti-dop', 'urin', 'athlet', 'wada', 'sochi', 'dope']"
744,R5ddRZFtZTM,"['hemp', 'gun', 'anthem', 'protest', 'jazz', 'weapon', 'nra', 'caleb', 'hagler', 'fiberglass']"
745,Dqfkh4XnajE,"['hookworm', 'buhbuh', 'postbellum', 'bumper', 'monistat', 'litigi', 'parasit', 'southern', 'sticker', 'infect']"
746,w3auXyjXJEc,"['sober', 'teetot', 'welcher', 'weed', 'bert', 'novemb', 'alcohol', 'hawaii', 'octob', 'rash']"
747,9AwFGXHLCuI,"['hiv', 'dice', 'rh', 'buffet', 'cancer', 'anthoni', 'coolio', 'blood', 'chip', 'sex']"
748,B8oZV2CSsAY,"['satur', 'tupac', 'cartooni', 'situationist', 'hulk', 'kati', 'angley', 'vr', 'simul', 'steer']"
749,Lgxu9Zetj10,"['trump', 'kikuno', 'speech', 'women', 'conor', 'mma', 'feminist', 'transgend', 'obama', 'hillari']"
750,0mBDcyX6WGk,"['elk', 'hunt', 'bull', 'hunter', 'grizzli', 'marathon', 'mountain', 'lion', 'anim', 'bear']"
751,u9V2uCLUe5Y,"['selfi', 'awkward', 'docil', 'chicken', 'man-woman', 'forty-someth', 'briella', 'alterc', 'lynett', 'shriek']"
752,dpuLT-ldISs,"['golovkin', 'canelo', 'fight', 'rockhold', 'dragon', 'branch', 'mayweath', 'box', 'cricket', 'bug']"
753,1aVtVX1-j5E,"['averi', 'motorcycl', 'hulk', 'nitrogen', 'reebok', 'steroid', 'test', 'zebra', 'hex', 'kegel']"
754,k9PAuyB2IVQ,"['corn', 'cigar', 'bear', 'grizzli', 'moos', 'cujo', 'yoga', 'yacht', 'vegan', 'taiga']"
755,8mTld3rPkJQ,"['dwayn', 'tj', 'tg', 'timberlak', 'taylor', 'swift', 'song', 'mccallist', 'guiltiest', 'snake']"
756,mAJyHE8RAFY,"['hurrican', 'irma', 'goat', 'oyster', 'gatorad', 'jellyfish', 'sunscreen', 'wendi', 'thermomet', 'antibacteri']"
757,uQ1JeII0eGo,"['googl', 'stereotyp', 'divers', 'memo', 'gender', 'racist', 'women', 'marriag', 'sexism', 'misogynist']"
758,q5_9sLvLsEM,"['tj', 'codi', 'fight', 'coach', 'dwayn', 'spar', 'wrestl', 'sacramento', 'team', 'fighter']"
759,KicXFuwYhbc,"['orderli', 'bibl', 'hitler', 'creameri', 'nitrou', 'popper', 'conscienti', 'klan', 'ferguson', 'pathogen']"
760,eSUbAroTW6s,"['connor', 'fight', 'pauli', 'pizza', 'tj', 'nate', 'leon', 'codi', 'ranch', 'pay-per-view']"
761,6G59zsjM2UI,"['frog', 'porcupin', 'inequ', 'truth', 'biolog', 'landscap', 'wisdom', 'charlottesvil', 'quill', 'evolutionari']"
762,Z736qeg4Z1Y,"['locksmith', 'armour', 'hannib', 'mold', 'houston', 'basketbal', 'basebal', 'donat', 'rapper', 'presid']"
763,6RzIwA7CVRQ,"['berkeley', 'prison', 'trump', 'presid', 'obama', 'torch', 'puerto', 'rico', 'klan', 'charlottesvil']"
764,qs6e-3KsHi8,"['floyd', 'wig', 'connor', 'conor', 'porsch', 'fight', 'gt3', 'gt', 'mayweath', 'turbo']"
765,fULtYTDgZgA,"['booti', 'browni', 'pirat', 'milligram', 'kokila', 'runkl', 'hannek', 'mataji', '8:45', 'cheez']"
766,G9rvaTTqbIg,"['disorderli', 'competit', 'appeal', 'univers', 'infinit', 'earshot', 'well-rounded', 'preordain', 'cosmologist', 'quadrillion']"
