,id,data
124,r4iO0GpgnlQ,"{0: 0.00035005941798015716, 1: 0.4394934578807899, 2: 0.009123039744026446, 3: 0.5339050970493692, 4: 0.01151511243355774, 5: 0.0019007612256997097, 6: 0.00010440368606423611}"
125,Xd1IF8_FKBo,"{0: 0.36898662899031437, 1: 0.29211048999733796, 2: 0.004263161127833268, 3: 0.0003317157073529575, 4: 0.3178286954563132, 5: 0.007219935704486313, 6: 0.000556954767901352, 7: 0.002792964350799565}"
126,UL3RvjhFu_s,"{0: 0.0004242469616430835, 1: 0.6973265311215446, 2: 0.0009447516372722866, 3: 0.29443095648081774, 5: 0.002680955589542844, 4: 0.001290566387519232}"
127,gzUuvAa2jPY,"{3: 0.001750257818060316, 4: 0.49915755225354747, 5: 0.0008351852658793125, 6: 0.00013072465031162153, 7: 0.032405188316121616, 8: 0.4428951152555656, 0: 0.001793832701497522, 2: 0.002527343239356862, 1: 0.0029195171902914735, 9: 0.0027597426176884793, 10: 0.004292126018562908}"
128,ack8IjOdo3c,"{1: 0.3490069597691367, 2: 0.00282373372680598, 3: 0.0001501638744891653, 4: 0.00826880639306405, 5: 0.005702962798532121, 6: 0.610030946815871, 0: 0.0014592011281877194, 7: 0.014938041079613051}"
129,E3URhJx0NSw,"{0: 0.0007029607050873088, 1: 0.0, 2: 0.7622338791616463, 3: 0.0026936981640319838, 4: 0.215413151863141, 5: 0.013220387041894321}"
130,eDzGRT06er0,"{0: 0.0006846592901586072, 1: 0.31772532805199427, 2: 0.00015697066652424507, 3: 0.6054692587978738, 4: 0.023585677595610106, 5: 0.027666914925238643, 6: 0.016498618992114814}"
131,DETj3ncN19g,"{0: 0.4410051884143247, 1: 6.017490840048989e-05, 2: 0.000127035917734164, 3: 1.3372201866841595e-05, 4: 4.011660560010455e-05, 5: 0.5516300714075593, 6: 0.0016548099810115582}"
132,NaPKrZTUoUs,"{0: 0.34422353835956604, 1: 0.323755532409456, 2: 0.005323941855102491, 3: 0.0004001356184846521, 4: 0.3135077843177385, 5: 0.0024099771220170707, 6: 0.0021136934961162313}"
133,PhRRq6SXSB8,"{1: 0.016493321035787257, 2: 0.40575399931127276, 3: 0.5690689425153944, 4: 0.0034340014304325844, 6: 0.0, 7: 0.00013003932485508574, 0: 5.779525549112763e-05, 5: 0.0015604718982611399}"
134,E3nSqQhlCmA,"{0: 0.0004540698477878902, 1: 0.4261478425101507, 2: 0.0034417178317837686, 3: 0.5044123743904607, 4: 0.015365986878039346, 5: 0.015530504938832485, 6: 0.027221158338762375}"
135,bYmfnvCbqzY,"{0: 0.000350546335975565, 1: 0.2725321130335305, 2: 0.004779930271170671, 3: 0.0008233762775240747, 4: 0.6966279616409898, 5: 0.016527308646538095, 6: 0.0027092612168033714}"
136,9-z0kglwpwo,"{0: 0.000640791930440931, 1: 0.7801310309016383, 2: 2.2096273463546173e-05, 3: 0.0004529736060014337, 4: 0.2134444775888545, 5: 0.00011600543568322309}"
137,A1Q4vhC4Ink,"{0: 0.0005203722106784714, 1: 0.5070846508266321, 2: 1.0841087722379423e-05, 3: 0.4813804318366607, 4: 0.004311139217635195, 5: 0.0009467883277621825}"
138,UAx1Sq6usRg,"{0: 0.0005115041359659582, 1: 6.276124367723089e-06, 2: 0.39650984723913296, 3: 0.2474581696310885, 4: 0.34588662808942316, 5: 0.0010355605206671208, 6: 0.004484290860707785}"
139,4H_5J4qcij4,"{0: 0.7562444432096019, 1: 0.014086463658590658, 2: 0.012162424983329355, 3: 9.029784396530349e-05, 4: 0.0013822516114692165, 5: 1.3891975994552788e-05, 6: 0.19156340297843893, 7: 0.019080629028673197, 8: 0.00012502778395186132}"
140,r4wQsmAtZoc,"{0: 0.0005196401207689156, 1: 0.7650771494894628, 2: 7.585987164473811e-06, 3: 7.5859871644739195e-06, 4: 0.23057987285885528, 5: 2.2757961493421433e-05, 6: 6.068789731604842e-05}"
141,6SLVjWbER4M,"{1: 0.002199793457437977, 2: 0.5304842232963118, 3: 0.00017275864848989678, 4: 0.0104423005309443, 5: 0.4493298883979123, 6: 0.0027449429704506922, 7: 0.0008100461073637932}"
142,_TStVaAMT3U,"{0: 0.3777810035735165, 1: 0.005187364178581698, 2: 0.0018059712325431908, 3: 0.0018572044589984169, 4: 3.842491984122734e-05, 5: 0.012970545164223912, 6: 0.5341746967633405, 7: 0.05681337870320131}"
143,3RG5pXTpLBI,"{0: 0.0006522553306092906, 1: 0.7384161557333243, 2: 0.021919987207379865, 3: 0.0017716096399131762, 4: 4.2080989071567815e-06, 5: 0.000185156351914878, 6: 0.2308478898488024, 7: 0.00044185038525155725}"
144,5ihph3nrgt0,"{0: 0.35374489242690715, 1: 1.9835235312123034e-05, 2: 0.6121186676011259, 3: 0.027514777250307407}"
145,NIxhH85cQMY,"{0: 0.5111744538206207, 1: 0.0037629932338835497, 2: 0.0, 3: 0.005144575290768063, 4: 0.44173177675088265, 5: 0.028038844270252078, 6: 0.002839514701123866, 7: 0.0, 8: 0.0024395830530782175}"
146,ZIcQwDkcaWk,"{0: 0.5866326290773294, 1: 0.0025789349977800736, 2: 0.001446162283565311, 3: 0.39344101747146837, 4: 0.00861494868245791, 5: 0.0030849285732939408}"
147,yXZn2DkrXig,"{0: 0.0004524453020596749, 1: 0.3228362028153481, 2: 0.0010906628473490443, 3: 5.992653007507842e-06, 4: 0.6578135206237161, 5: 0.010894643167476695, 6: 0.0020884395730835226}"
148,DEWgei2u6vM,"{0: 0.30796661226661415, 1: 5.3920758053930824e-05, 2: 0.0028434213080457335, 3: 0.6545117295622337, 4: 0.016284068932297065, 5: 0.009382211901389652}"
149,oGTQ0Wj6yIg,"{0: 0.0006236998993020833, 1: 3.484356979166492e-06, 2: 0.8546256581079249, 3: 0.0032404519907871464, 4: 0.13739168005240526, 5: 9.407763844205132e-05}"
150,vPDRlhgblZg,"{0: 0.0009277617747184917, 1: 0.5544274437918528, 2: 0.0, 3: 0.0012794134151359327, 4: 0.0007930866783882884, 5: 0.0, 6: 0.013332834536680318, 7: 0.419946878156447, 8: 0.0009277617747181428}"
151,XiWYB_xTd9k,"{0: 0.5694202020054483, 1: 0.0, 2: 7.303161538629974e-06, 3: 0.0, 4: 0.0, 5: 0.006529026415535366, 6: 0.4202421728366216, 7: 5.842529230903968e-05}"
152,74TaVlSuipo,"{0: 0.6995376678995527, 1: 0.0019466614755693223, 2: 0.00043313217831402286, 3: 0.0061952501459992485, 4: 0.2823291804555184}"
153,nL-YwrjKqZU,"{0: 0.0005645771281119606, 1: 0.5145686232641971, 2: 1.8095420772856427e-05, 3: 0.47408192882709016, 4: 0.004947288039289084}"
154,wQ0GD9SpH_o,"{1: 0.6032573169605777, 2: 0.0036672514079952013, 3: 0.38464777028898667, 4: 0.0006795309759025647, 5: 7.016895946809765e-05, 6: 8.863447511764377e-05, 0: 0.0011854861046992626}"
155,-KQGZa773sI,"{0: 0.0005376825880455238, 1: 0.0, 2: 0.14830134750803087, 3: 0.4905929129661687, 4: 0.0008348229656496606, 5: 0.0134326316732775, 6: 0.3368204092990791, 7: 0.0017875587795547934}"
156,amx14K9N5CY,"{0: 0.44939608632567035, 1: 1.3071724552590259e-05, 2: 0.001957490751754859, 3: 0.5237578593743877, 4: 0.010441039986405628, 5: 0.005977046051685565}"
157,d5XTDmm0KUQ,"{0: 0.0011537662777192346, 1: 1.5383550369576626e-05, 2: 0.625672068856771, 3: 1.5383550369465603e-05, 4: 0.3633286926289733, 5: 0.0022383065787753877, 6: 9.99930774023515e-05}"
158,RGLgfGT032s,"{0: 0.0003297533232398087, 1: 0.5815465785433399, 2: 0.011945580064461529, 3: 0.006772353197720377, 4: 0.007116289459594537, 5: 0.376674029975641, 6: 0.007513411741346085, 7: 0.0014537512099820349}"
159,6iYxbRZ21bw,"{0: 0.0001619855832830878, 1: 0.0032547103307805727, 2: 0.4824020662161071, 3: 0.0062304454903516285, 4: 0.49160524713300613, 5: 0.012709868821674884}"
160,xPBejhoKlb8,"{0: 0.000675995403231258, 1: 0.7092785197632082, 2: 0.005968073702813492, 3: 0.00643644194648087, 4: 0.0, 5: 0.2674044673639076, 6: 0.0012602485731668498, 7: 0.0018541588202913512, 8: 9.174223329566633e-05}"
161,83ysf_GO2aw,"{0: 0.00046435409355052545, 1: 1.009465420767603e-05, 2: 0.3964338951569207, 3: 0.005111259913791492, 4: 0.003398533583232305, 5: 0.5374259304747507, 6: 0.04036852217627292, 7: 0.004983394293828519, 8: 0.004818514941770782}"
162,joGS1O-Uto4,"{0: 0.10384224253031853, 1: 0.00011414656418848171, 2: 0.0006745024247498, 3: 0.7544811173910935, 4: 0.13688248438267497}"
163,H4gdLhOp3OE,"{0: 0.4823296414335975, 1: 0.004085776339111202, 2: 0.4950085848457378, 3: 0.006093992272252123, 4: 0.00023299742870697138, 5: 0.0, 6: 0.0014479125926789571}"
164,cyj5AfaJfVo,"{1: 0.3775924422466601, 2: 0.009530223632740266, 3: 0.0014361453489800623, 4: 0.6014219991635321, 0: 1.2301030826389336e-05, 6: 0.0010056092700568287, 5: 0.00035057937855198507, 7: 0.0008118680345413631, 8: 0.0023433463724259473}"
165,tCRjz1fyOE4,"{0: 0.42968655776369247, 1: 0.00569529501628161, 2: 0.5509628398751053, 3: 0.00719617276174913, 4: 0.0, 5: 0.0018827975289119614}"
166,whRVyywTov4,"{0: 0.526712365162868, 1: 0.437722514480046, 2: 0.02474626707051345, 5: 0.00027100271002711285, 6: 0.0030554227110898835, 7: 0.003119188054625688, 4: 0.0015037993517190151, 3: 0.0}"
167,4ZamJraVSxo,"{0: 0.39576230091982306, 1: 0.10661681138337141, 2: 0.00106832749920438, 3: 0.0022237880923156816, 4: 0.4730720855874283, 5: 0.008152626873362111, 6: 0.0030117743328632596}"
168,HKa6m9HpWUU,"{0: 0.2159529679749064, 1: 0.014239959446070392, 2: 0.0012113511502897959, 3: 0.7538652964354032, 6: 0.00681385022038046, 5: 0.002129739658253915, 4: 0.0007965950499188024}"
169,Rm0GNWSKzYs,"{0: 0.8511260325689747, 1: 0.0018140613415640959, 2: 0.0, 3: 0.0, 4: 1.0516297632372868e-05, 5: 0.0, 6: 0.0, 7: 0.002944563337031186, 8: 0.13902019654960163, 9: 5.258148816134067e-05}"
170,UYp5KoDc3mE,"{0: 0.0005101777422812842, 1: 0.5541107267907087, 2: 0.4406599513509081, 3: 0.00022472114838578694}"
171,Iq8Ss9yg6bo,"{0: 0.001183896159469386, 1: 0.0, 2: 0.684234924936704, 3: 0.007973469314980608, 4: 0.0005634204614343163, 5: 0.3002246549941169, 6: 7.131904575119474e-05}"
172,zOT7UCaCJHY,"{0: 0.40562902822266533, 1: 0.006864496668181756, 2: 0.0029706215047628198, 3: 0.0010219219885896442, 4: 0.0009655400857711123, 5: 0.5666416471972916, 6: 0.000905634314026238, 7: 0.0007541079502004777, 8: 0.00497217905482783}"
173,PNocQzhPyac,"{0: 0.6893145324206073, 1: 0.008259549563069539, 2: 0.004680988606323761, 3: 0.0026492894824939653, 4: 0.2888245004444332, 5: 0.0, 6: 0.0014343103189536355}"
174,Imi5ODmIckw,"{0: 0.5711676090075812, 1: 0.0006629287307418701, 2: 0.41897685052872263, 6: 0.0003093667410128953, 4: 0.00042132803776057104, 3: 0.000984080871412718, 5: 0.0011431837667906786}"
175,s0zgNY_kqlI,"{0: 0.0003403514128337508, 1: 0.640971803386996, 2: 0.16425709545105288, 3: 0.006013709154702089, 4: 0.11355224269057732, 5: 0.03414275239184507, 6: 0.035947115396647356}"
176,ofj3EHrK96U,"{0: 0.5359672872191733, 1: 0.0027313894146680936, 2: 0.0003793596409261855, 3: 0.00011979778134519193, 4: 0.44000527110237764, 5: 0.001341735151064949, 7: 0.014235969683175087, 6: 0.0012458969259889763}"
177,PdYud9re7-Q,"{0: 0.694764601769912, 1: 1.4159292035459425e-05, 2: 0.004088495575221199, 3: 0.2940530973451343, 4: 0.0006477876106194322, 6: 0.002187610619468927, 5: 0.0}"
178,-0sKkbjQYqw,"{2: 0.40210914733824843, 3: 0.004883437181643699, 4: 0.0013296927195623309, 5: 0.5201734227297494, 6: 0.03455128053258799, 7: 0.0038025065744272113, 9: 0.002514274206922698, 8: 0.0079485417801895, 11: 0.008372029661920397, 10: 0.006556658532540616, 1: 0.0003227984553058061, 0: 0.00016584140823044935}"
179,Dq4Apc2Xk7Q,"{0: 0.612132586118854, 1: 0.03978494273921465, 2: 0.30961805544262133, 3: 0.007129545003626463, 4: 0.006927888165020074, 8: 0.0092501943386471, 9: 0.009110335563484506, 5: 0.0005171522151351526, 6: 0.001151395497848151, 7: 0.00011383853792290566}"
180,xCSVI6gfjs8,"{1: 0.5205812581718127, 2: 0.004808327051418095, 3: 0.0011456509980792712, 4: 0.0014906239751962002, 5: 0.45932513064254554, 6: 0.004122640022827868, 7: 0.001822820175382506, 0: 0.0008432672773966421, 8: 0.000966776121055779, 9: 0.0007367941363112251, 10: 0.00046422289513248227}"
181,XPf0swdYOxI,"{0: 0.6884439959636725, 1: 0.302324924318869, 2: 0.0028456104944500618, 4: 0.0008234106962664578, 3: 0.0010332996972754471}"
182,2GJaLAIM1Ho,"{0: 0.6132174175185986, 1: 0.0034047684491457344, 2: 0.3667840011349227, 3: 0.002602342551625446, 4: 0.003094437991541299, 6: 0.007164200278410793, 5: 0.00016846510555668104}"
183,xJ6Ym719urg,"{0: 0.8197381162898403, 1: 0.0061428992463477, 2: 0.16139530967117124, 3: 0.005797650625236838, 5: 0.0016546671719085415, 4: 0.0008925939960422596}"
184,xaBHLCIBoEc,"{0: 0.29593157466341075, 1: 0.0008406388855530687, 2: 0.02265721948680955, 3: 0.6719740335988664, 5: 0.00045367812871111024, 4: 0.00027687709325763254}"
185,Okg2LH6XKzY,"{0: 0.5994208799115517, 1: 0.0, 2: 1.0529456153499312e-05, 3: 7.01963743574718e-06, 4: 7.019637435636103e-06, 5: 0.39705175227699563, 6: 7.370619307506363e-05}"
186,FDzDNcglUdo,"{0: 0.7624895911851637, 1: 1.578588031941517e-05, 2: 0.02727800119183394, 3: 0.20034255360292924, 7: 0.0015114980405775968, 5: 0.0, 6: 0.0, 4: 0.0009274204687617082}"
187,HaEDlGzrVIg,"{0: 0.0005965837729213766, 1: 0.18385944346758165, 2: 0.324904407044575, 3: 0.004633118423623347, 4: 0.4464749225487745, 5: 0.026870691339417597, 6: 0.0018839487565938673, 7: 0.0009663959362529173, 8: 0.0015525133271933056, 9: 0.0018874375505875118}"
188,f2aYNheer8I,"{0: 0.5435415952973576, 1: 0.003932006899959546, 2: 0.44498070375950693, 3: 0.001036812921963337, 4: 0.0006730189142568621}"
189,gxwgwaLS7KI,"{0: 0.5786317000671207, 1: 9.588647041913691e-06, 2: 0.0005225812637837024, 3: 1.917729408360523e-05, 4: 0.4060312589893571, 5: 0.005288138843609356, 6: 0.0, 7: 0.004324479815897897}"
190,ZDni5sKbAII,"{0: 0.2924804343227803, 1: 0.0008037791722483341, 2: 0.6583198195022203, 3: 0.02942959881548327, 4: 0.004977790312345763, 5: 0.002252696890643578, 7: 0.00619403511245864, 6: 0.00016216597334839378}"
191,cRUy8E6ueeo,"{1: 0.806404248823674, 2: 0.023560425076200868, 3: 0.0008577118960278463, 4: 0.0004118955432902235, 5: 0.0013859073574235738, 6: 0.0023114608723461784, 7: 0.15707273106128578, 8: 0.001458594806239554, 0: 0.0011823825007389877}"
192,UjMGOaDPav8,"{2: 0.0011537740711239737, 3: 0.0, 4: 2.3426884692882973e-05, 5: 1.1713442346406033e-05, 6: 4.685376938576595e-05, 7: 0.7906749285480015, 8: 0.2044112823876685, 1: 0.0}"
193,wUn1TbCINpk,"{0: 0.8297329003739791, 1: 0.0, 2: 3.888856481738942e-05, 3: 0.0018407254013624542, 4: 0.0018796139661802491, 5: 0.15931996862989128, 6: 0.0022684996143551507, 7: 0.0007972155787591594}"
194,6qGhSAeFV0Y,"{2: 0.7494410776973351, 3: 0.0021310399284581224, 4: 0.020573097523617405, 5: 0.2152112488464794, 6: 0.0021548238562308464, 9: 0.0011749260319846022, 8: 0.0, 10: 0.0012129803164213637, 7: 0.0017885513685272914, 1: 0.0, 0: 0.0012653049575220843}"
195,0HWh52wdUmY,"{2: 0.6213440464589022, 3: 0.0028678825003481683, 4: 0.35885523358723925, 6: 0.0018058511167239888, 9: 0.004200393786917486, 7: 0.005405620413277315, 8: 0.0013444442234641363, 5: 0.0006602891748372919, 1: 0.00011137407768335716}"
196,9yji9vIxkwY,"{0: 0.5157068792507521, 1: 0.0013611699557736466, 2: 0.4713782658787682, 3: 0.004097446761065824, 4: 0.00044133496859555255, 5: 0.0009244806184263155}"
197,HAxSo38-2Kg,"{0: 0.00046326537230321644, 1: 0.34759264149282554, 2: 0.01767820660709063, 3: 0.5456061595763894, 4: 0.04253702648488121, 5: 0.0228760440843329, 6: 0.0039377556645773595, 7: 0.006902654047317894, 8: 0.0037709801305481905}"
198,6Zo_FTUNDBI,"{0: 0.6322030166739303, 1: 1.7972439264383978e-05, 2: 8.98621963230312e-06, 3: 0.35996998602642905, 4: 7.638286687362871e-05, 6: 0.0004403247619775008, 5: 0.0}"
199,ylQrshWAjuE,"{1: 0.001743763623153342, 2: 0.4808468555743928, 3: 0.003370469040122715, 4: 0.5011867280213129, 5: 0.0019254056672318018, 7: 0.0006337289093404364, 10: 0.00023411641236780953, 9: 0.0025833535157826493, 6: 0.00028255429078871686, 8: 0.0008355534027609246, 0: 6.458383789442745e-05}"
200,efs3QRr8LWw,"{0: 0.0009910672678705304, 1: 3.6098476644212413e-05, 2: 0.933352367075564, 3: 0.05005874206653959, 4: 0.0002395626177302823, 5: 1.3126718779621349e-05, 6: 0.0023759360991328915, 8: 0.001880402465197828, 9: 0.009434829122938249, 7: 6.563359389866186e-06, 10: 0.0008171382440388397}"
201,0G64Hs7iZpU,"{0: 0.000553128351939126, 1: 0.5486809010012376, 2: 0.4141959644054427, 3: 0.01229963112318735, 4: 0.003161801255003231, 6: 1.4949414917309056e-05, 10: 0.0015696885663137317, 5: 0.0002466653461349888, 7: 0.007355112139298736, 8: 0.0035280619204767216, 9: 0.0041260385171675296}"
202,_bN4spt3744,"{0: 0.6295888432549532, 1: 7.221194204997403e-05, 2: 0.0, 3: 0.00010831791307489317, 4: 9.026492756247784e-06, 5: 0.33583066299589287, 6: 0.018233515367603866, 7: 0.00591235275533703, 8: 0.00022566231890595628}"
203,qEcWyjJ20k0,"{0: 0.5091399682732652, 1: 0.00028168596462631074, 2: 0.00455515855954681, 3: 0.45964107277875754, 4: 0.015592800699766842, 6: 0.0011897525611184179, 5: 0.0007486916428222079, 7: 0.0006968021230226995, 8: 0.0020755807919823344, 9: 1.111918281415658e-05, 10: 0.00023720923336945088}"
204,h2fUl0Ldxgg,"{0: 0.0006732573493640975, 1: 0.2274219890193895, 2: 0.7557248592674964, 3: 0.000964278268121399, 5: 0.002189172284383978, 6: 0.004960386406282713, 4: 0.003926610605323455}"
205,PlDUYhZvU9s,"{0: 0.4973149944567629, 1: 0.002135012472283997, 2: 0.4672256097560993, 3: 0.0009440825942351738, 6: 0.008652646895787375, 7: 0.015560040188470126, 4: 0.0009484132483367214, 5: 0.0012125831485590988}"
206,dTuSEyiqzzk,"{0: 0.0005901859085611969, 1: 0.6779785632474226, 2: 0.2935274611502623, 3: 0.004201323416876341, 4: 0.0, 7: 0.002620825560051443, 5: 0.016710263733075825, 6: 0.00022006932183638028}"
207,Eco2s3-0zsQ,"{2: 0.6205756514974723, 3: 0.2059801633605596, 4: 0.004147218980941406, 5: 0.1482205367561254, 6: 0.004273628938156179, 7: 0.0016773628938156547, 1: 0.0, 0: 0.005207117852975479, 8: 0.005309218203033872}"
208,TqUAIrhzDP8,"{0: 0.0005880306193458594, 1: 0.49185455810716816, 2: 0.0007272094641614935, 3: 0.001002087682672063, 4: 0.0003862212943631649, 5: 0.4822790535838537, 6: 0.013507306889353083}"
209,R0ufbsXbsEM,"{0: 0.000633093776469869, 1: 0.6494319620667677, 2: 0.015050167224080483, 3: 0.32226219687906676, 4: 0.0032222290140328565}"
210,EnFAfg4gQDQ,"{0: 0.0009499466936387892, 1: 0.13246289057160826, 2: 0.0014898444547715947, 3: 0.5639300456521148, 4: 0.28620390366583875, 5: 0.0002938684016291097, 6: 1.366829775018008e-05, 7: 0.0}"
211,x5hNJ0GR_Wk,"{0: 0.4672842188643122, 1: 0.005462256522528384, 2: 0.5003382968541137, 3: 0.01439549377588791, 5: 0.0, 7: 0.0034049715885650644, 4: 0.0, 6: 0.0005885815185403542}"
212,8OW6fYFCxAg,"{1: 0.43595610355493447, 2: 0.11147126534186359, 3: 0.025793398584805845, 4: 0.40900456195358964, 6: 0.0008509526432494141, 8: 0.0036933463271330014, 5: 0.0046643503806333975, 0: 0.0004696128695111934, 7: 0.0009674731296696049}"
213,EWU5mt0DFDc,"{0: 0.36212877430028845, 1: 0.01524610505997523, 2: 0.5789080380532196, 3: 0.03376533848062903, 4: 0.0010809320281266084, 6: 0.0, 9: 0.0014531917827105972, 5: 0.0006204329243069615, 7: 0.0001737212188059889, 8: 9.926926788905721e-05}"
214,izjGX8XJZ4g,"{0: 0.740840477024397, 1: 0.002744555387768914, 2: 0.24843106744831028, 5: 0.0009359048707245493, 4: 0.0003674718510820324, 3: 0.0, 6: 0.00022966990692629974}"
215,KDLeJ5Rasuo,"{0: 0.6048455096481976, 1: 0.00018100026929301904, 2: 0.0007769767657458718, 3: 0.002891589667974901, 4: 0.0026443697879647288, 5: 0.3822416662619901, 6: 5.739032928813305e-05}"
216,TP5W2MG8Jjs,"{0: 0.7970481511170385, 1: 1.8357269172790923e-05, 2: 1.8357269172611162e-05, 3: 0.19208434553275822, 4: 0.004876914510197547, 5: 5.50718075178324e-05, 6: 0.0010280070736677334, 7: 6.730998696632441e-05}"
217,4LIsLD3j0oQ,"{0: 0.5984906559688599, 1: 0.0020058387782257384, 2: 0.3725259666752731, 3: 0.012539471332393557, 6: 0.0026770996762855437, 4: 0.003237145750997761, 5: 0.0007467280996166226, 7: 1.1915873930123944e-05}"
218,5c4cv7rVlE8,"{0: 0.00044733779458830375, 1: 0.6796697701483844, 2: 1.4547570555842218e-05, 3: 0.002702211230724237, 4: 0.3122272330520805}"
219,ZGLL77wYxe8,"{0: 0.0004508692199962494, 1: 0.5426231012620348, 2: 0.0005825389922075729, 3: 0.41260518619302833, 4: 0.02162177259433295, 7: 0.0015880172527302783, 9: 0.003650843684040672, 10: 0.009332593854612714, 5: 0.0008418885435328427, 6: 0.00010772981362738854, 8: 0.0006503688748619174}"
220,--SCDa1zsYI,"{0: 0.0005912555215636611, 1: 0.6148408950464234, 2: 0.005321299694073035, 3: 0.3708621649869917, 4: 0.0018653158067395703, 6: 0.0005988846250678248, 5: 0.0014419005622647862, 7: 0.0002899059331539222}"
221,0pmviUS1Zac,"{0: 0.0005337360734420838, 1: 0.8053761060197511, 2: 0.0054915511556375435, 3: 0.16694869017214045, 4: 0.0024116963318493332, 5: 0.0038428997287831557, 8: 0.003344746060237047, 6: 0.0017712130437188, 7: 0.0041077909652321165}"
222,ffwbNfjNRTw,"{0: 0.0006799685514544952, 1: 0.3833152716686852, 2: 0.0010284524340750238, 3: 0.00515926138416106, 4: 0.5855761671022711, 7: 0.0007267163893669715, 6: 0.0023671405197508433, 8: 0.010314272964875276, 5: 0.006489449862943808}"
223,OfEUrEUS9Qk,"{0: 0.5515024301095195, 1: 0.002522811246043719, 2: 0.43904199388168674, 4: 0.0009468819112447291, 5: 0.001085934499609309, 3: 0.0, 6: 0.0002251327621139998, 7: 0.00015560646793177924}"
224,Tnr4EyTegcs,"{0: 0.7145465011953964, 1: 2.0744413270123692e-05, 2: 0.01261260326828216, 3: 0.2648335520140223, 4: 0.0030753592673073067, 6: 0.0005134242284375867, 5: 0.0}"
225,1OnBVqeW5JA,"{0: 0.6087744220039933, 1: 0.0006588022152225205, 2: 0.0, 3: 0.3836081773824954, 4: 9.2644061515601e-05, 5: 0.0003654293537561637}"
226,udlMSe5-zP8,"{0: 0.8344464158978002, 1: 0.00044002838892830836, 2: 0.15069198012775015, 3: 0.010642299503193915, 4: 0.0, 6: 0.00039744499645137654, 7: 0.00043293115684883005, 5: 0.0}"
227,1UsBOOwgq28,"{0: 0.0021852685280713737, 1: 8.123674825632945e-06, 2: 0.0001787208461619615, 3: 0.5333639325085079, 4: 0.0014866324930745299, 5: 0.45709074957147744, 6: 0.0, 8: 0.0007798727832522001, 9: 5.686572377877619e-05, 10: 8.123674825555316e-06, 7: 0.0}"
228,avZpWVEpiV8,"{0: 0.0006989654415355733, 1: 0.7801440048031469, 2: 2.6883286212913294e-05, 3: 0.21052749488097355, 4: 0.0030198891512497198, 5: 0.00038980765008711504, 6: 0.00026883286212908697}"
229,p6Dp0KJzMPI,"{0: 0.0007306366894679409, 1: 0.47618239453230604, 2: 0.04779629618975831, 3: 0.459271319345763, 4: 0.0032274581322163653, 5: 0.007654426105016038}"
